timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,pitch,yaw,roll,head_drop,drowsy
11.499,True,0.279,0.445,0.017,False,False,-168.2,13.1,-8.9,False,False
11.527,True,0.28,0.444,0.017,False,False,-168.6,13.1,-9.0,False,False
11.555,True,0.274,0.444,0.011,False,False,-168.9,12.7,-9.0,False,False
11.587,True,0.275,0.445,0.006,False,False,-168.2,12.5,-8.9,False,False
11.635,True,0.279,0.444,0.0,False,False,-167.9,13.0,-8.9,False,False
11.667,True,0.279,0.445,0.0,False,False,-168.1,12.6,-8.9,False,False
11.699,True,0.281,0.445,0.0,False,False,-168.3,12.4,-8.9,False,False
11.732,True,0.279,0.445,0.0,False,False,-168.0,12.3,-8.8,False,False
11.768,True,0.28,0.446,0.0,False,False,-167.7,13.2,-8.6,False,False
11.803,True,0.278,0.444,0.0,False,False,-168.2,12.6,-8.7,False,False
11.826,True,0.279,0.445,0.0,False,False,-168.3,13.0,-8.8,False,False
11.857,True,0.282,0.445,0.0,False,False,-168.3,12.9,-8.8,False,False
11.896,True,0.281,0.445,0.0,False,False,-168.4,12.9,-8.7,False,False
11.929,True,0.281,0.445,0.0,False,False,-168.4,13.0,-8.8,False,False
11.961,True,0.276,0.445,0.0,False,False,-168.5,12.1,-8.7,False,False
11.99,True,0.274,0.445,0.0,False,False,-168.3,13.2,-8.6,False,False
12.042,True,0.275,0.444,0.0,False,False,-168.4,13.1,-8.6,False,False
12.065,True,0.272,0.445,0.0,False,False,-168.2,13.2,-8.6,False,False
12.104,True,0.266,0.444,0.0,False,False,-168.1,12.4,-8.7,False,False
12.134,True,0.271,0.446,0.0,False,False,-168.0,12.9,-8.7,False,False
12.169,True,0.268,0.444,0.0,False,False,-168.2,12.7,-8.7,False,False
12.199,True,0.267,0.445,0.0,False,False,-167.6,12.8,-8.6,False,False
12.231,True,0.272,0.446,0.0,False,False,-167.9,12.7,-8.6,False,False
12.259,True,0.268,0.444,0.0,False,False,-167.1,12.7,-8.5,False,False
12.291,True,0.265,0.445,0.0,False,False,-167.2,12.3,-8.7,False,False
12.329,True,0.214,0.445,0.006,True,False,-168.7,12.3,-9.0,False,False
12.358,True,0.078,0.445,0.011,True,False,-169.2,12.7,-8.9,False,False
12.385,True,0.051,0.446,0.017,True,False,-168.1,12.2,-9.3,False,False
12.442,True,0.063,0.445,0.022,True,False,-168.6,12.4,-9.2,False,False
12.473,True,0.172,0.444,0.028,True,False,-169.4,13.0,-8.9,False,False
12.503,True,0.212,0.443,0.033,True,False,-169.4,13.2,-8.9,False,False
12.529,True,0.234,0.444,0.039,True,False,-168.4,12.8,-8.9,False,False
12.57,True,0.238,0.443,0.044,True,False,-168.6,12.9,-8.8,False,False
12.599,True,0.244,0.443,0.05,True,False,-168.9,13.0,-8.9,False,False
12.631,True,0.241,0.443,0.056,True,False,-168.6,12.6,-8.8,False,False
12.663,True,0.245,0.444,0.061,True,False,-168.4,12.9,-8.7,False,False
12.695,True,0.248,0.444,0.067,True,False,-168.5,12.7,-8.7,False,False
12.73,True,0.25,0.444,0.072,True,False,-168.7,12.8,-8.7,False,False
12.76,True,0.254,0.444,0.078,True,False,-168.5,12.8,-8.7,False,False
12.786,True,0.259,0.444,0.078,False,False,-168.4,13.0,-8.6,False,False
12.841,True,0.26,0.443,0.078,False,False,-168.6,13.0,-8.6,False,False
12.867,True,0.262,0.444,0.078,False,False,-168.5,13.0,-8.7,False,False
12.899,True,0.263,0.444,0.078,False,False,-168.6,13.1,-8.7,False,False
12.934,True,0.261,0.443,0.078,False,False,-168.8,12.8,-8.6,False,False
12.964,True,0.26,0.444,0.078,False,False,-168.5,12.8,-8.6,False,False
13.0,True,0.262,0.444,0.078,False,False,-168.2,12.8,-8.5,False,False
13.031,True,0.257,0.445,0.083,True,False,-168.3,12.9,-8.4,False,False
13.064,True,0.257,0.445,0.083,False,False,-168.1,13.0,-8.4,False,False
13.1,True,0.259,0.445,0.083,False,False,-168.2,13.0,-8.4,False,False
13.123,True,0.258,0.445,0.083,False,False,-168.3,13.0,-8.4,False,False
13.161,True,0.256,0.444,0.089,True,False,-168.0,12.6,-8.4,False,False
13.188,True,0.257,0.444,0.094,True,False,-168.0,13.0,-8.4,False,False
13.233,True,0.257,0.444,0.094,False,False,-168.1,12.9,-8.4,False,False
13.27,True,0.258,0.445,0.094,False,False,-168.3,12.9,-8.4,False,False
13.306,True,0.257,0.445,0.1,True,False,-167.8,12.9,-8.3,False,False
13.335,True,0.256,0.445,0.106,True,False,-167.9,13.2,-8.3,False,False
13.361,True,0.254,0.445,0.111,True,False,-168.0,12.9,-8.3,False,False
13.4,True,0.255,0.445,0.117,True,False,-167.8,12.9,-8.2,False,False
13.43,True,0.253,0.444,0.122,True,False,-168.0,13.0,-8.3,False,False
13.458,True,0.254,0.443,0.128,True,False,-168.3,12.7,-8.3,False,False
13.49,True,0.253,0.444,0.133,True,False,-167.8,12.5,-8.3,False,False
13.529,True,0.254,0.445,0.139,True,False,-167.9,12.7,-8.2,False,False
13.551,True,0.252,0.445,0.144,True,False,-168.1,13.0,-8.3,False,False
13.586,True,0.253,0.445,0.15,True,False,-168.3,12.7,-8.3,False,False
13.633,True,0.253,0.445,0.156,True,False,-168.0,12.9,-8.2,False,False
13.673,True,0.252,0.445,0.161,True,False,-168.1,12.7,-8.3,False,False
13.704,True,0.252,0.445,0.167,True,False,-168.1,12.6,-8.3,False,False
13.731,True,0.251,0.444,0.172,True,False,-168.0,12.6,-8.3,False,False
13.768,True,0.25,0.444,0.178,True,False,-168.0,13.0,-8.3,False,False
13.8,True,0.257,0.443,0.178,False,False,-167.6,12.9,-8.5,False,False
13.827,True,0.262,0.443,0.178,False,False,-167.5,12.8,-8.4,False,False
13.857,True,0.268,0.443,0.178,False,False,-167.6,13.1,-8.4,False,False
13.895,True,0.264,0.444,0.178,False,False,-167.8,13.1,-8.4,False,False
13.927,True,0.265,0.444,0.178,False,False,-167.5,13.4,-8.4,False,False
13.962,True,0.273,0.443,0.178,False,False,-167.3,13.2,-8.4,False,False
13.991,True,0.28,0.443,0.178,False,False,-167.0,12.8,-8.5,False,False
14.044,True,0.279,0.444,0.178,False,False,-167.1,13.0,-8.5,False,False
14.071,True,0.279,0.443,0.178,False,False,-167.3,13.0,-8.5,False,False
14.101,True,0.285,0.444,0.178,False,False,-167.1,13.6,-8.5,False,False
14.132,True,0.284,0.444,0.178,False,False,-167.1,13.7,-8.4,False,False
14.161,True,0.282,0.444,0.178,False,False,-166.9,13.3,-8.4,False,False
14.201,True,0.279,0.444,0.178,False,False,-166.8,13.6,-8.3,False,False
14.226,True,0.277,0.444,0.178,False,False,-166.8,13.9,-8.3,False,False
14.261,True,0.233,0.444,0.183,True,False,-167.6,14.0,-8.3,False,False
14.297,True,0.184,0.442,0.189,True,False,-169.2,13.5,-8.8,False,False
14.325,True,0.08,0.444,0.194,True,False,-169.3,12.7,-9.1,False,False
14.359,True,0.059,0.445,0.2,True,False,-168.9,12.6,-9.2,False,False
14.394,True,0.047,0.444,0.206,True,False,-168.4,12.4,-9.1,False,False
14.441,True,0.045,0.445,0.211,True,False,-168.0,12.2,-9.1,False,False
14.472,True,0.051,0.446,0.217,True,False,-168.1,12.4,-9.1,False,False
14.506,True,0.053,0.445,0.222,True,False,-168.1,12.2,-9.1,False,False
14.536,True,0.045,0.445,0.228,True,False,-168.3,11.7,-9.1,False,False
14.569,True,0.049,0.445,0.233,True,False,-168.0,12.0,-9.1,False,False
14.601,True,0.048,0.445,0.239,True,False,-168.1,12.0,-9.1,False,False
14.63,True,0.046,0.445,0.244,True,False,-167.7,12.1,-9.0,False,False
14.663,True,0.057,0.445,0.25,True,False,-167.8,12.0,-8.9,False,False
14.698,True,0.066,0.445,0.256,True,False,-168.3,11.9,-8.7,False,False
14.729,True,0.115,0.445,0.261,True,False,-169.2,12.5,-8.6,False,False
14.756,True,0.134,0.444,0.267,True,False,-169.3,12.9,-8.8,False,False
14.786,True,0.149,0.444,0.272,True,False,-169.9,12.8,-8.9,False,False
14.841,True,0.161,0.444,0.278,True,False,-169.3,12.8,-8.8,False,False
14.871,True,0.169,0.444,0.283,True,False,-169.5,12.9,-8.6,False,False
14.902,True,0.182,0.445,0.289,True,False,-169.8,13.1,-8.6,False,False
14.935,True,0.182,0.444,0.294,True,False,-169.3,13.1,-8.6,False,False
14.961,True,0.188,0.444,0.3,True,False,-169.7,13.1,-8.7,False,False
15.002,True,0.195,0.444,0.306,True,False,-169.1,13.1,-8.6,False,False
15.025,True,0.197,0.443,0.311,True,False,-169.2,12.8,-8.7,False,False
15.057,True,0.198,0.443,0.317,True,False,-169.2,12.9,-8.6,False,False
15.089,True,0.202,0.443,0.322,True,False,-169.1,12.9,-8.5,False,False
15.124,True,0.206,0.443,0.328,True,False,-168.9,13.2,-8.5,False,False
15.155,True,0.207,0.443,0.333,True,False,-169.0,13.1,-8.6,False,False
15.187,True,0.21,0.443,0.339,True,False,-168.7,12.9,-8.5,False,False
15.241,True,0.211,0.443,0.344,True,False,-168.8,12.9,-8.5,False,False
15.275,True,0.21,0.443,0.35,True,False,-168.8,12.9,-8.4,False,False
15.302,True,0.212,0.443,0.356,True,False,-169.0,13.0,-8.4,False,False
15.337,True,0.212,0.443,0.361,True,False,-169.0,13.0,-8.5,False,False
15.361,True,0.216,0.444,0.367,True,False,-168.9,13.1,-8.5,False,False
15.402,True,0.214,0.443,0.372,True,False,-169.4,13.1,-8.5,False,False
15.431,True,0.215,0.444,0.378,True,False,-168.9,13.4,-8.5,False,False
15.463,True,0.214,0.444,0.383,True,False,-168.9,13.3,-8.4,False,False
15.498,True,0.215,0.443,0.389,True,False,-169.0,13.3,-8.4,False,False
15.526,True,0.214,0.443,0.394,True,False,-168.6,13.1,-8.5,False,False
15.559,True,0.214,0.442,0.4,True,False,-168.7,13.1,-8.4,False,True
15.587,True,0.215,0.444,0.406,True,False,-168.7,13.2,-8.4,False,True
15.635,True,0.213,0.443,0.411,True,False,-169.0,13.2,-8.5,False,True
15.675,True,0.215,0.443,0.417,True,False,-168.6,13.0,-8.5,False,True
15.707,True,0.217,0.443,0.422,True,False,-168.7,13.0,-8.4,False,True
15.734,True,0.217,0.443,0.428,True,False,-168.8,13.0,-8.4,False,True
15.767,True,0.216,0.443,0.433,True,False,-168.8,13.0,-8.5,False,True
15.803,True,0.217,0.442,0.439,True,False,-169.1,12.8,-8.4,False,True
15.834,True,0.216,0.443,0.444,True,False,-168.6,13.0,-8.4,False,True
15.865,True,0.216,0.442,0.45,True,False,-168.6,12.9,-8.4,False,True
15.897,True,0.22,0.442,0.456,True,False,-168.1,13.0,-8.4,False,True
15.931,True,0.226,0.443,0.461,True,False,-168.1,13.1,-8.4,False,True
15.96,True,0.231,0.444,0.467,True,False,-167.8,13.1,-8.4,False,True
15.992,True,0.23,0.443,0.472,True,False,-167.7,13.1,-8.4,False,True
16.042,True,0.229,0.443,0.478,True,False,-167.5,13.0,-8.4,False,True
16.072,True,0.238,0.442,0.483,True,False,-167.5,13.0,-8.4,False,True
16.101,True,0.244,0.444,0.489,True,False,-167.6,13.2,-8.3,False,True
16.132,True,0.243,0.443,0.494,True,False,-167.8,13.4,-8.3,False,True
16.173,True,0.244,0.443,0.5,True,False,-168.1,13.3,-8.2,False,True
16.203,True,0.245,0.442,0.506,True,False,-167.9,13.2,-8.2,False,True
16.232,True,0.252,0.443,0.511,True,False,-167.6,13.1,-8.1,False,True
16.264,True,0.266,0.443,0.511,False,False,-167.8,13.2,-8.2,False,True
16.294,True,0.276,0.443,0.511,False,False,-167.1,12.7,-8.2,False,True
16.322,True,0.277,0.444,0.511,False,False,-167.0,12.8,-8.1,False,True
16.36,True,0.276,0.443,0.511,False,False,-166.8,12.6,-8.1,False,True
16.39,True,0.268,0.444,0.511,False,False,-166.8,12.9,-8.1,False,True
16.44,True,0.266,0.443,0.511,False,False,-166.8,13.1,-8.1,False,True
16.47,True,0.268,0.443,0.511,False,False,-167.1,13.2,-8.1,False,True
16.5,True,0.267,0.443,0.511,False,False,-166.8,13.0,-8.1,False,True
16.536,True,0.269,0.444,0.511,False,False,-166.8,13.2,-8.1,False,True
16.56,True,0.27,0.443,0.511,False,False,-166.9,13.4,-8.1,False,True
16.6,True,0.267,0.443,0.511,False,False,-166.9,13.1,-8.1,False,True
16.63,True,0.249,0.444,0.517,True,False,-167.1,13.5,-8.0,False,True
16.662,True,0.198,0.444,0.522,True,False,-168.5,13.6,-8.3,False,True
16.696,True,0.101,0.442,0.528,True,False,-168.9,12.7,-8.4,False,True
16.727,True,0.104,0.443,0.533,True,False,-168.9,12.9,-8.5,False,True
16.76,True,0.197,0.442,0.539,True,False,-168.3,13.1,-8.6,False,True
16.794,True,0.226,0.442,0.544,True,False,-167.9,13.0,-8.2,False,True
16.824,True,0.244,0.443,0.55,True,False,-167.1,13.2,-8.1,False,True
16.872,True,0.259,0.445,0.55,False,False,-166.8,13.1,-8.0,False,True
16.904,True,0.272,0.444,0.55,False,False,-166.1,13.1,-8.0,False,True
16.93,True,0.288,0.444,0.55,False,False,-166.6,13.2,-8.1,False,True
16.963,True,0.297,0.444,0.55,False,False,-166.3,12.9,-8.1,False,True
17.0,True,0.306,0.445,0.55,False,False,-166.5,13.1,-8.0,False,True
17.033,True,0.309,0.444,0.55,False,False,-166.6,12.8,-8.1,False,True
17.064,True,0.317,0.445,0.55,False,False,-166.7,12.9,-8.1,False,True
17.095,True,0.322,0.444,0.55,False,False,-167.0,13.2,-8.2,False,True
17.123,True,0.323,0.445,0.55,False,False,-167.3,13.0,-8.2,False,True
17.161,True,0.32,0.444,0.55,False,False,-167.1,12.8,-8.2,False,True
17.192,True,0.318,0.444,0.55,False,False,-166.8,12.8,-8.2,False,True
17.221,True,0.319,0.444,0.55,False,False,-166.6,12.6,-8.2,False,True
17.273,True,0.322,0.443,0.55,False,False,-166.5,12.8,-8.1,False,True
17.3,True,0.321,0.443,0.55,False,False,-166.6,12.7,-8.2,False,True
17.336,True,0.323,0.446,0.55,False,False,-166.6,12.8,-8.2,False,True
17.368,True,0.316,0.445,0.55,False,False,-167.2,12.8,-8.2,False,True
17.4,True,0.313,0.444,0.55,False,False,-167.3,12.9,-8.3,False,True
17.432,True,0.309,0.445,0.55,False,False,-167.1,13.1,-8.2,False,True
17.466,True,0.308,0.444,0.55,False,False,-166.8,12.9,-8.2,False,True
17.496,True,0.31,0.444,0.55,False,False,-166.9,12.7,-8.1,False,True
17.525,True,0.308,0.444,0.55,False,False,-166.6,13.1,-8.2,False,True
17.56,True,0.297,0.443,0.55,False,False,-166.7,13.0,-8.2,False,True
17.59,True,0.296,0.443,0.55,False,False,-167.0,12.9,-8.2,False,True
17.621,True,0.284,0.443,0.55,False,False,-166.9,13.0,-8.1,False,True
17.674,True,0.28,0.444,0.55,False,False,-166.8,12.9,-8.1,False,True
17.707,True,0.278,0.444,0.55,False,False,-166.8,12.8,-8.2,False,True
17.73,True,0.276,0.445,0.55,False,False,-166.7,12.9,-8.2,False,True
17.766,True,0.274,0.442,0.55,False,False,-166.6,12.6,-8.2,False,True
17.8,True,0.275,0.443,0.55,False,False,-166.5,12.7,-8.1,False,True
17.83,True,0.275,0.443,0.55,False,False,-166.6,12.5,-8.2,False,True
17.866,True,0.277,0.443,0.55,False,False,-166.7,12.9,-8.1,False,True
17.894,True,0.274,0.444,0.55,False,False,-167.2,12.8,-8.2,False,True
17.93,True,0.268,0.444,0.55,False,False,-167.1,13.1,-8.2,False,True
17.96,True,0.267,0.444,0.55,False,False,-167.0,13.1,-8.2,False,True
17.994,True,0.267,0.444,0.55,False,False,-167.4,12.7,-8.2,False,True
18.028,True,0.262,0.444,0.55,False,False,-167.1,12.9,-8.1,False,True
18.07,True,0.263,0.445,0.55,False,False,-167.2,13.1,-8.2,False,True
18.106,True,0.263,0.444,0.55,False,False,-166.8,13.1,-8.2,False,True
18.132,True,0.262,0.445,0.55,False,False,-166.9,13.0,-8.1,False,True
18.163,True,0.257,0.445,0.556,True,False,-167.0,12.9,-8.1,False,True
18.204,True,0.258,0.444,0.556,False,False,-167.0,13.0,-8.2,False,True
18.23,True,0.262,0.444,0.556,False,False,-166.9,13.1,-8.2,False,True
18.26,True,0.263,0.444,0.556,False,False,-166.7,13.2,-8.3,False,True
18.295,True,0.266,0.445,0.556,False,False,-166.8,13.3,-8.2,False,True
18.332,True,0.274,0.444,0.55,False,False,-166.7,13.0,-8.3,False,True
18.36,True,0.285,0.444,0.544,False,False,-166.8,13.0,-8.2,False,True
18.39,True,0.298,0.444,0.539,False,False,-167.1,13.0,-8.3,False,True
18.422,True,0.299,0.444,0.533,False,False,-167.1,13.0,-8.3,False,True
18.472,True,0.307,0.444,0.528,False,False,-166.9,12.7,-8.2,False,True
18.505,True,0.313,0.444,0.522,False,False,-166.9,12.8,-8.3,False,True
18.54,True,0.314,0.444,0.517,False,False,-166.9,12.7,-8.3,False,True
18.57,True,0.316,0.444,0.511,False,False,-167.0,12.5,-8.2,False,True
18.602,True,0.317,0.444,0.506,False,False,-166.6,12.7,-8.2,False,True
18.634,True,0.318,0.443,0.5,False,False,-166.8,12.6,-8.3,False,True
18.66,True,0.318,0.443,0.494,False,False,-166.6,12.8,-8.2,False,True
18.697,True,0.32,0.444,0.489,False,False,-166.7,12.8,-8.2,False,True
18.73,True,0.316,0.444,0.483,False,False,-166.7,12.6,-8.2,False,True
18.762,True,0.314,0.443,0.478,False,False,-166.5,12.9,-8.2,False,True
18.792,True,0.312,0.443,0.478,False,False,-166.7,12.9,-8.2,False,True
18.823,True,0.309,0.444,0.478,False,False,-166.7,12.8,-8.2,False,True
18.874,True,0.304,0.444,0.478,False,False,-166.8,12.7,-8.2,False,True
18.9,True,0.303,0.444,0.478,False,False,-166.7,12.4,-8.1,False,True
18.939,True,0.307,0.443,0.478,False,False,-166.6,12.7,-8.1,False,True
18.967,True,0.3,0.444,0.478,False,False,-166.4,12.7,-8.1,False,True
19.002,True,0.301,0.444,0.478,False,False,-166.4,12.7,-8.1,False,True
19.032,True,0.297,0.445,0.472,False,False,-166.4,12.5,-8.0,False,True
19.06,True,0.297,0.444,0.472,False,False,-166.9,12.6,-8.0,False,True
19.09,True,0.294,0.444,0.472,False,False,-166.6,12.6,-8.1,False,True
19.13,True,0.292,0.444,0.472,False,False,-166.3,12.7,-8.1,False,True
19.162,True,0.297,0.443,0.467,False,False,-166.6,12.6,-8.2,False,True
19.198,True,0.295,0.443,0.461,False,False,-166.3,12.4,-8.1,False,True
19.223,True,0.292,0.443,0.461,False,False,-166.5,12.4,-8.2,False,True
19.27,True,0.289,0.444,0.461,False,False,-166.6,12.7,-8.1,False,True
19.303,True,0.287,0.443,0.456,False,False,-166.3,12.5,-8.0,False,True
19.337,True,0.284,0.443,0.45,False,False,-166.1,12.6,-8.1,False,True
19.37,True,0.258,0.444,0.444,False,False,-166.5,13.0,-8.0,False,True
19.405,True,0.204,0.445,0.444,True,False,-168.0,13.3,-8.1,False,True
19.436,True,0.134,0.444,0.444,True,False,-168.8,13.1,-8.2,False,True
19.463,True,0.175,0.443,0.444,True,False,-168.2,12.6,-8.3,False,True
19.492,True,0.208,0.442,0.444,True,False,-167.7,12.7,-8.2,False,True
19.523,True,0.222,0.442,0.444,True,False,-168.0,12.8,-8.1,False,True
19.56,True,0.229,0.443,0.444,True,False,-167.4,12.9,-8.0,False,True
19.59,True,0.232,0.443,0.444,True,False,-167.2,13.0,-7.9,False,True
19.624,True,0.238,0.444,0.444,True,False,-167.1,13.0,-7.8,False,True
19.67,True,0.246,0.444,0.444,True,False,-166.9,13.3,-7.9,False,True
19.705,True,0.248,0.445,0.444,True,False,-167.0,13.2,-7.9,False,True
19.738,True,0.249,0.445,0.444,True,False,-167.1,13.1,-7.9,False,True
19.768,True,0.254,0.445,0.444,True,False,-167.0,13.1,-7.9,False,True
19.8,True,0.261,0.445,0.444,False,False,-166.5,13.3,-8.0,False,True
19.83,True,0.288,0.445,0.444,False,False,-166.3,13.4,-7.9,False,True
19.86,True,0.288,0.445,0.444,False,False,-166.5,13.1,-8.0,False,True
19.898,True,0.293,0.445,0.444,False,False,-166.6,13.3,-8.1,False,True
19.93,True,0.294,0.445,0.444,False,False,-166.5,13.1,-8.1,False,True
19.96,True,0.296,0.445,0.444,False,False,-166.5,12.8,-8.0,False,True
19.994,True,0.302,0.444,0.444,False,False,-166.3,13.0,-8.0,False,True
20.024,True,0.301,0.444,0.444,False,False,-166.3,12.9,-7.9,False,True
20.07,True,0.301,0.444,0.444,False,False,-166.3,12.8,-7.9,False,True
20.102,True,0.288,0.443,0.444,False,False,-166.3,12.9,-7.9,False,True
20.13,True,0.286,0.444,0.444,False,False,-166.1,12.7,-7.9,False,True
20.17,True,0.294,0.443,0.444,False,False,-166.3,12.6,-7.9,False,True
20.202,True,0.3,0.443,0.444,False,False,-166.6,12.7,-7.9,False,True
20.23,True,0.301,0.443,0.444,False,False,-166.7,12.9,-7.8,False,True
20.26,True,0.305,0.443,0.439,False,False,-166.9,12.9,-7.7,False,True
20.29,True,0.293,0.446,0.433,False,False,-167.2,13.7,-7.3,False,True
20.33,True,0.301,0.446,0.428,False,False,-167.0,13.2,-7.1,False,True
20.36,True,0.3,0.446,0.422,False,False,-167.0,12.9,-7.1,False,True
20.39,True,0.3,0.445,0.417,False,False,-166.8,12.7,-7.1,False,True
20.425,True,0.302,0.447,0.411,False,False,-167.0,13.0,-6.9,False,True
20.472,True,0.285,0.446,0.406,False,False,-167.0,12.4,-6.8,False,True
20.502,True,0.227,0.446,0.406,True,False,-167.2,12.2,-6.8,False,True
20.536,True,0.111,0.446,0.406,True,False,-166.9,11.8,-6.2,False,True
20.57,True,0.115,0.445,0.406,True,False,-166.6,11.2,-5.9,False,True
20.6,True,0.175,0.447,0.406,True,False,-166.6,12.1,-5.3,False,True
20.632,True,0.271,0.448,0.4,False,False,-166.1,11.3,-5.4,False,True
20.665,True,0.309,0.448,0.394,False,False,-165.9,11.4,-5.0,False,False
20.69,True,0.331,0.45,0.389,False,False,-166.2,10.7,-5.0,False,False
20.73,True,0.33,0.449,0.383,False,False,-165.7,10.3,-4.6,False,False
20.76,True,0.356,0.447,0.378,False,False,-166.8,9.7,-4.6,False,False
20.791,True,0.352,0.448,0.372,False,False,-167.4,9.8,-4.4,False,False
20.825,True,0.353,0.447,0.367,False,False,-167.9,9.4,-4.4,False,False
20.87,True,0.351,0.446,0.361,False,False,-168.2,8.6,-4.5,False,False
20.905,True,0.353,0.448,0.356,False,False,-168.2,8.9,-4.5,False,False
20.938,True,0.343,0.447,0.35,False,False,-168.3,7.9,-4.6,False,False
20.97,True,0.34,0.447,0.344,False,False,-168.0,7.5,-4.6,False,False
21.0,True,0.34,0.446,0.339,False,False,-168.1,7.6,-4.5,False,False
21.03,True,0.341,0.447,0.333,False,False,-167.8,7.3,-4.6,False,False
21.064,True,0.337,0.447,0.328,False,False,-168.3,7.0,-4.6,False,False
21.097,True,0.338,0.446,0.322,False,False,-168.5,6.5,-4.7,False,False
21.13,True,0.338,0.445,0.317,False,False,-168.3,6.4,-4.7,False,False
21.16,True,0.338,0.444,0.311,False,False,-168.1,6.4,-4.7,False,False
21.192,True,0.339,0.445,0.306,False,False,-168.1,6.3,-4.7,False,False
21.226,True,0.339,0.445,0.3,False,False,-168.3,6.4,-4.8,False,False
21.27,True,0.337,0.445,0.294,False,False,-167.9,6.5,-4.6,False,False
21.306,True,0.333,0.446,0.289,False,False,-167.9,6.6,-4.6,False,False
21.337,True,0.332,0.445,0.283,False,False,-167.6,6.2,-4.7,False,False
21.37,True,0.336,0.445,0.278,False,False,-167.8,6.6,-4.7,False,False
21.4,True,0.334,0.446,0.272,False,False,-167.5,6.6,-4.6,False,False
21.43,True,0.332,0.446,0.267,False,False,-167.8,6.8,-4.7,False,False
21.46,True,0.304,0.445,0.261,False,False,-167.3,6.7,-4.7,False,False
21.497,True,0.249,0.447,0.261,True,False,-167.2,7.1,-4.7,False,False
21.53,True,0.121,0.447,0.261,True,False,-166.8,6.5,-4.6,False,False
21.56,True,0.05,0.448,0.261,True,False,-165.3,6.1,-5.3,False,False
21.59,True,0.04,0.449,0.261,True,False,-164.4,5.8,-5.3,False,False
21.624,True,0.153,0.45,0.261,True,False,-166.1,6.4,-5.4,False,False
21.673,True,0.206,0.45,0.261,True,False,-164.9,6.4,-5.6,False,False
21.7,True,0.224,0.45,0.261,True,False,-164.7,6.6,-5.4,False,False
21.74,True,0.23,0.448,0.261,True,False,-164.6,6.8,-5.6,False,False
21.77,True,0.236,0.449,0.261,True,False,-164.4,6.8,-5.6,False,False
21.8,True,0.241,0.449,0.261,True,False,-164.4,7.0,-5.4,False,False
