timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
16.222,True,0.315,0.001,0.746,False,False,True
16.254,True,0.312,0.0,0.746,False,False,True
16.287,True,0.314,0.001,0.75,False,False,True
16.319,True,0.32,0.001,0.75,False,False,True
16.351,True,0.306,0.002,0.746,False,False,True
16.383,True,0.189,0.002,0.751,True,False,True
16.415,True,0.121,0.001,0.75,True,False,True
16.446,True,0.227,0.001,0.746,False,False,True
16.479,True,0.256,0.002,0.744,False,False,True
16.511,True,0.287,0.002,0.74,False,False,True
16.559,True,0.287,0.002,0.735,False,False,True
16.59,True,0.3,0.002,0.729,False,False,True
16.622,True,0.308,0.002,0.724,False,False,True
16.654,True,0.312,0.002,0.718,False,False,True
16.686,True,0.313,0.002,0.711,False,False,True
16.718,True,0.326,0.002,0.707,False,False,True
16.75,True,0.327,0.002,0.702,False,False,True
16.782,True,0.331,0.002,0.696,False,False,True
16.815,True,0.331,0.002,0.689,False,False,True
16.847,True,0.333,0.001,0.685,False,False,True
16.878,True,0.327,0.001,0.685,False,False,True
16.911,True,0.329,0.001,0.68,False,False,True
16.959,True,0.33,0.002,0.68,False,False,True
16.99,True,0.322,0.001,0.68,False,False,True
17.023,True,0.325,0.001,0.68,False,False,True
17.055,True,0.318,0.001,0.68,False,False,True
17.087,True,0.32,0.001,0.68,False,False,True
17.12,True,0.329,0.001,0.683,False,False,True
17.151,True,0.333,0.002,0.68,False,False,True
17.183,True,0.334,0.003,0.674,False,False,True
17.215,True,0.324,0.002,0.667,False,False,True
17.247,True,0.322,0.001,0.663,False,False,True
17.279,True,0.327,0.001,0.657,False,False,True
17.311,True,0.322,0.001,0.65,False,False,True
17.359,True,0.324,0.001,0.644,False,False,True
17.391,True,0.32,0.001,0.641,False,False,True
17.423,True,0.316,0.001,0.635,False,False,True
17.455,True,0.311,0.001,0.628,False,False,True
17.487,True,0.323,0.001,0.622,False,False,True
17.519,True,0.322,0.001,0.617,False,False,True
17.551,True,0.324,0.002,0.613,False,False,True
17.583,True,0.33,0.001,0.606,False,False,True
17.615,True,0.324,0.002,0.6,False,False,True
17.647,True,0.321,0.002,0.597,False,False,True
17.679,True,0.319,0.002,0.589,False,False,True
17.711,True,0.322,0.001,0.583,False,False,True
17.742,True,0.326,0.001,0.58,False,False,True
17.791,True,0.325,0.001,0.572,False,False,True
17.823,True,0.325,0.002,0.567,False,False,True
17.855,True,0.323,0.002,0.561,False,False,True
17.887,True,0.315,0.002,0.558,False,False,True
17.919,True,0.316,0.002,0.55,False,False,True
17.951,True,0.319,0.002,0.547,False,False,True
17.982,True,0.321,0.002,0.539,False,False,True
18.015,True,0.32,0.002,0.536,False,False,True
18.047,True,0.32,0.002,0.528,False,False,True
18.079,True,0.323,0.002,0.525,False,False,True
18.111,True,0.323,0.002,0.519,False,False,True
18.143,True,0.32,0.001,0.514,False,False,True
18.19,True,0.318,0.001,0.508,False,False,True
18.223,True,0.307,0.001,0.5,False,False,True
18.255,True,0.302,0.002,0.497,False,False,True
18.287,True,0.305,0.002,0.489,False,False,True
18.319,True,0.297,0.001,0.483,False,False,True
18.351,True,0.298,0.002,0.481,False,False,True
18.383,True,0.297,0.002,0.475,False,False,True
18.415,True,0.297,0.003,0.47,False,False,True
18.447,True,0.301,0.002,0.464,False,False,True
18.479,True,0.295,0.002,0.459,False,False,True
18.511,True,0.298,0.002,0.453,False,False,True
18.543,True,0.297,0.002,0.448,False,False,True
18.591,True,0.295,0.002,0.439,False,False,True
18.622,True,0.295,0.002,0.436,False,False,True
18.654,True,0.299,0.001,0.431,False,False,True
18.687,True,0.298,0.002,0.425,False,False,True
18.719,True,0.298,0.001,0.42,False,False,True
18.751,True,0.298,0.002,0.411,False,False,True
18.783,True,0.298,0.002,0.409,False,False,True
18.815,True,0.302,0.003,0.4,False,False,True
18.846,True,0.306,0.002,0.398,False,False,False
18.879,True,0.306,0.002,0.392,False,False,False
18.91,True,0.303,0.003,0.383,False,False,False
18.943,True,0.307,0.003,0.381,False,False,False
18.991,True,0.304,0.002,0.376,False,False,False
19.023,True,0.308,0.002,0.37,False,False,False
19.055,True,0.306,0.002,0.361,False,False,False
19.086,True,0.309,0.002,0.356,False,False,False
19.119,True,0.303,0.002,0.35,False,False,False
19.151,True,0.302,0.002,0.348,False,False,False
19.183,True,0.306,0.002,0.339,False,False,False
19.215,True,0.304,0.002,0.333,False,False,False
19.247,True,0.307,0.003,0.328,False,False,False
19.278,True,0.305,0.002,0.326,False,False,False
19.311,True,0.308,0.002,0.317,False,False,False
19.343,True,0.309,0.002,0.315,False,False,False
19.392,True,0.305,0.001,0.306,False,False,False
19.423,True,0.308,0.001,0.3,False,False,False
19.455,True,0.308,0.002,0.294,False,False,False
19.487,True,0.306,0.002,0.293,False,False,False
19.518,True,0.305,0.002,0.287,False,False,False
